2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 17:18:25.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	19.8	19.8	\N	2018-12-09 18:04:29.0	e41653c961cb47d6a421cfc776bf470d	f48dfa4be2cc7aefdc04e503fde67e5e	ZEK海苔（经典原味）5g*3
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 17:18:25.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	19.8	19.8	\N	2018-12-09 18:04:29.0	e41653c961cb47d6a421cfc776bf470d	e9b902148bb45273f99e3be16c8b1f43	乐事美国经典原味薯片145g
2018-12-09	8ad89f8559cc563b015a030d312b3e17	三里河店	00000000000000000000000000020028	2018-12-09 17:49:11.0	16:31:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	8.699999999999999	8.699999999999999	\N	2018-12-09 18:16:38.0	d0d630db50d7432f9d51f35461269063	63ef95688992b1e5ebbbbeb5027f8b57	摩奇经典橘汁250ml
2018-12-09	8ad89f8559cc563b015a030d312b3e17	三里河店	00000000000000000000000000020028	2018-12-09 17:49:11.0	16:31:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	8.699999999999999	8.699999999999999	\N	2018-12-09 18:16:38.0	d0d630db50d7432f9d51f35461269063	7ab2d2b1ec683f104c338dd67a7e38fc	摩奇经典桃汁250ml
2018-12-09	8ad89f8559cc563b015a030d312b3e17	三里河店	00000000000000000000000000020028	2018-12-09 17:49:11.0	16:31:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	8.699999999999999	8.699999999999999	\N	2018-12-09 18:16:38.0	d0d630db50d7432f9d51f35461269063	9e93d87ea67f1ccf16104c69ef52fa03	摩奇酸梅汤250ml
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 18:49:51.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	74.09999999999999	74.09999999999999	\N	2018-12-09 18:50:13.0	f3a31a701c2a4766904469e6e22955e5	de88c3a9ff6d5aab5a0affd2bab639b9	农心辣白菜拉面120g*5
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 18:49:51.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	74.09999999999999	74.09999999999999	\N	2018-12-09 18:50:13.0	f3a31a701c2a4766904469e6e22955e5	3e9edd5c47744244eae32ccbf3eebf64	川崎鲜辣火锅调料100g
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 18:49:51.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	74.09999999999999	74.09999999999999	\N	2018-12-09 18:50:13.0	f3a31a701c2a4766904469e6e22955e5	5eba291d90b478961569fbbaedd607a0	红星二锅头8年陈酿53度500ml
2018-12-09	8ad89f8559cc563b015a030d312b3e17	三里河店	00000000000000000000000000020028	2018-12-09 19:01:20.0	16:31:25	success	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	4.5	4.5	\N	2018-12-10 06:33:36.0	cdbf85fe8f0147fe9355dccce03647eb	598a00a8bd9a07f366b03c656780fecd	康师傅鲜虾鱼板面桶面
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 19:13:10.0	15:19:12	success	c4bab9ca20b4b98f30f06a8bb7ed2973	丽华快餐（北京）	养老餐	220	220	\N	2018-12-09 19:25:28.0	131c16023e9a4517872ae51ea15e47d4	f77f759331d35cc714180163c8295fb0	丽华-养老餐充值（10元）
